Replicate1_CtrlV	Replicate2_DAPT	Replicate3_CtrlV	Replicate4_CtrlV	Replicate4_DAPT	Replicate4_LY411575	Replicate5_CtrlV	Replicate5_DAPT	Replicate5_LY411575	Replicate6_CtrlV	Replicate6_DAPT	Replicate6_LY411575
ACKR1	22.0366730867219	22.3729819340034	20.4321364675199	19.537963064901	17.1692079831213	20.3471491695111	16.833957142348	18.9262170400152	24.8343728938024	21.7515153127732	21.5907278902286	20.6800923475847
RICTOR	48.7608536515484	53.1021378433576	48.2546201679725	50.6646199084932	57.4682546453909	50.2793190221804	48.3976267842504	54.4898992919508	59.7608017046081	49.1390507875605	54.9422587775736	49.8649845783752
EIF4E1B	1.18534671860118	1.68471249503038	1.17997140693884	1.3408406024932	1.87889445853026	1.51342431839339	2.01275574528073	2.28875182809486	1.68200931950056	1.67319348559794	1.31650779818467	1.25333893015665
FYN	206.088690847705	201.491614405633	195.316319727508	186.664166732804	190.869761201039	188.421327639977	180.965039280241	200.793958457092	184.229491347649	178.063011993633	193.614413519692	203.667576150455
IPMK	18.4267535346183	20.2165499403646	22.6678717648777	24.9970998036233	26.3693118835108	26.6530838294836	27.2636914588027	27.288964104208	32.2550022445401	29.5891058505741	29.7530762389736	28.737271184306
ZBTB38	53.9332756963536	52.6978068445503	56.9491463243639	54.1124957434757	57.5330441094782	62.4707926981271	51.233782607146	58.8913451152102	61.4428110241087	62.0842845971867	56.4343009488495	62.129801252051
FZD2	3.17888438170316	7.21056947873002	5.89985703469419	4.50139345122718	5.31273605515451	4.3721146975809	3.65955590051043	5.01764823851566	5.8375617559137	5.19570608685676	5.44156556582997	4.47621046484517
SLC25A30	8.78234159690872	8.15400847594704	9.19135622247094	8.61968958745631	10.36631425396	10.4258119711545	9.42335644381435	10.827556725218	10.7846479897389	8.54209305805263	8.2501155352906	7.87813041812751
LCLAT1	21.6056379163215	17.7231754477196	21.0531740501193	21.6449982973903	23.3242070714101	23.2058395486986	21.5913798130115	22.8875182809486	23.9438973717138	19.8141333820809	21.5907278902286	22.291528114929
CADM2	127.370892853326	103.508735694666	131.72207126933	146.822045973006	118.823877136017	121.914736759467	144.643946967675	113.997446822417	126.744349310601	139.931813085007	126.384748625728	126.766280364415
GPATCH11	24.7306429017246	29.5161629129322	32.3560580534281	30.2646878848466	32.2003636513633	29.9321698526692	29.5509138966217	30.2819472640244	28.3962749821565	29.5891058505741	24.4870450462349	27.3048838355556
ZNF620	13.8470048491138	17.5210099483159	15.7122508397645	13.9830519974291	15.8734187013763	15.8909553431306	14.5467347045289	14.7008290496862	14.2476083534165	15.6751810756017	15.7103263916704	16.8305513478179
IFI6	6.51940695230647	5.93018798250693	7.63876226597247	6.12955703996893	10.2367353257855	8.9964667815607	7.04464510848257	7.4824578995409	9.59734729362084	7.92565335283234	7.4602108563798	7.52003358093989
MMS22L	2.10129645570209	2.56076299244618	2.35994281387767	2.20280956123883	2.72115749166451	2.77461125038788	2.37871133533178	2.55283857749043	3.06719346497161	2.72994726597558	2.36971403673241	2.32762944171949
WASHC2C	60.6143208375602	63.0082473141362	68.6867566354923	65.3180922071689	68.871200324747	67.9359360701032	65.1400950290856	63.7329355207955	59.9586851539611	62.4365358573125	63.1046071263185	69.2022137865064
EBF3	295.690126894694	262.545595225534	249.781315721474	235.317525737557	232.853333929577	233.57181980538	219.756331825651	219.015944165385	216.48449359219	240.14729659082	248.381137924175	242.431558776015
WDR27	32.4892759689323	35.378962395638	33.5981332186269	32.754820432334	31.5524690104908	29.3436159510718	30.4658028717493	30.9861785957459	28.0005080834505	31.7906762263608	33.0882293277081	34.5563447886047
CERS6	183.405465005382	182.622834461293	177.927267414725	190.782462869033	195.664181543496	183.881054684797	188.101173286236	194.367847555133	196.399323482859	182.378089930175	190.367027617503	192.029428941858
MSRB3	2.10129645570209	3.0998709908559	1.80100898953823	1.62816358874175	2.33242070714101	2.27013647759008	2.19573354030626	2.20072291162968	2.57248484158909	1.84931911566088	2.28194685018676	2.05905681382878
ZDHHC20	19.8814972347197	22.1034279347986	20.9289665335994	25.5717457761204	26.2397329553363	21.4401778439063	23.695624455805	25.5283857749043	28.0005080834505	28.7965405152908	26.9445262695129	29.9906101144627
G6PD	39.1703211101389	40.5004883805303	34.467585834266	32.0844001310874	37.3187313142561	42.5440391726141	36.5955590051043	41.0214750727772	43.039650234279	38.3073245386896	41.7771807957269	39.4801762999344
YTHDF3	119.396742200919	134.103114604418	120.294979749501	141.746006549282	151.542556500078	138.730562519394	135.86101280645	145.159683251094	143.366559056254	133.503227587709	134.547096974473	139.568242293873
RALGAPA1	148.976530769648	156.273931039018	159.668762486303	180.534609692835	173.570974289743	162.861272484889	169.071482603582	167.078883450925	161.077127773348	167.847725449983	167.986395048364	160.695955687942
KCTD13	47.4677481403471	40.0287688819218	43.9073570897767	39.7463464310485	36.9299945297326	41.9554852710167	42.1763817533827	37.7644051635653	38.0925640004538	44.9120356660499	35.6334777375317	40.1068457650128
ASPHD1	42.9957582474427	39.2201068843072	38.1317075716024	39.3632491160505	36.4116788170346	41.19877311182	38.242359160334	40.0531569916601	42.841766784926	40.6850205445393	40.5484401840879	41.0020878579818
ETFBKMT	16.5948540604165	15.0950239554722	16.271184664104	17.8140251474097	17.5579447676448	18.077012691921	19.7616018627563	18.6621302906197	18.7989276885357	16.9080604860423	16.6757654436725	15.5772124176612
METAP1D	6.41164815970637	6.1997419817118	5.34092321035474	6.99152599871456	5.31273605515451	5.12882685677759	5.94677833832944	5.98596631963272	6.43121210397273	6.2524598672344	5.52933275237562	5.64002518570492
UBN2	53.2867229407529	61.9300313173167	60.9858906112599	63.4983799609281	58.8936228553104	64.5727709181179	60.2911834609093	67.3421210958681	59.8597434292846	72.2995711408372	75.2164788696175	73.320327414164
BRWD3	39.0086829212387	39.4896608835121	41.1126879680795	43.6730939097786	42.8906252257596	41.2828522406197	45.6529598588676	47.2715281418055	48.4814450914867	48.7867995274346	50.0272963310175	46.1049677879053
EHBP1L1	3.50216075950348	3.90853298847048	2.04942402257798	2.39435821873786	1.4253682099195	2.60645299278861	2.92764472040834	3.69721449153786	3.26507691432461	3.25832415616441	3.3351530887345	3.13334732539162
SNX32	158.890339688858	146.300433068438	146.875388284755	132.934768304326	133.855032804259	131.415678313826	135.037612728835	132.659577113037	126.546465861248	121.878936003555	126.823584558457	123.274836201836
NIFK-AS1	11.4224320156113	11.6582104656102	11.4270915198287	10.056304518699	12.5691560329265	12.359631933546	9.97228982889091	12.9402507203825	10.1909976416799	9.68690965346175	13.9549826607575	13.1600587666448
FBXO33	17.7263213827176	15.971074452888	18.5069199614618	15.8027642436699	19.8255760106986	18.2451709495203	18.4807572975777	17.6938122095026	17.5126852677411	18.6693167866717	17.0268341898551	17.3676966035993
SLC37A4	14.3319194158142	13.2755344608394	12.9796854763272	14.7492466274252	13.5409979942353	14.1252936383383	15.278645884631	15.6691471308033	13.950783179387	14.0019875900038	13.5161467280293	13.1600587666448
RNF169	26.6703011685265	27.0227884202873	27.449861150893	25.8590687623689	29.8031534801351	24.2988682230938	26.2573135861623	30.105889431094	30.2761677510101	25.8024048042208	26.8567590829673	28.3791743471184
LCORL	29.8491855502296	26.8880114206849	30.9897753717095	35.5322759660699	44.5103618279409	40.0216653086252	38.6998036478978	40.7573883233816	45.3153099018386	38.3073245386896	37.8276574011729	42.703047834623
CNIH2	112.069144304111	110.449751174192	110.358378427911	110.619349705689	98.9983011253183	111.573003917113	110.884543785466	103.69806359599	117.44382719101	111.39946101481	106.900433212595	107.429051156284
ZDHHC24	17.4569244012173	19.40788794275	17.2027410380031	15.7069899149204	17.104418519034	16.3954301159284	16.1935348597586	18.5741013741545	16.6222097456526	18.4931911566088	18.6944107342223	16.4724545106302
MCM9	6.30388936710626	6.6714614803203	5.71354575991437	6.22533136871844	6.60852533689952	7.73527984956621	5.94677833832944	6.33808198549347	7.22274590138475	5.98827142213999	7.19690929674287	7.52003358093989
SLC41A1	41.5410145473413	45.6220143654227	39.560094011581	39.9378950885476	41.5948359440146	39.1808740206288	39.7976704180509	41.4616196551031	42.44599988622	38.1311989086267	40.5484401840879	40.6439910207942
LPCAT4	92.3492852582917	77.0924437725902	84.0263849256972	80.8335334645903	73.4064628108545	74.5781872452742	84.6272301993036	80.458429649181	76.6798366242902	83.307423019771	73.6366695117959	82.3622725531512
NUDT8	1.13146732230112	1.68471249503038	1.36628268171865	0.957743287495145	1.10142088948325	1.17710780319486	0.640422282589325	1.40846266344299	0.593650348059021	1.14481659540912	1.49204217127596	1.16381472085975
MIR9-3HG	5.81897480040578	5.39107998409721	5.77564951817431	5.45913673872233	5.05357819880551	4.54027295518017	6.0382672358422	4.92961932205048	4.25449416108965	5.72408297704558	7.10914211019722	4.74478309273589
XRCC6	225.539152912024	227.975294827511	235.497451321688	246.714670858749	243.15485871945	236.262351926968	229.179688269465	225.177968317949	214.20883392463	217.955467202889	221.085542908479	223.900047451556
GAA	25.4310750536253	23.1142554318168	25.7109559196147	21.6449982973903	22.1579967178396	23.0376812910994	24.0615800458561	23.503720696205	28.693100156186	25.9785304342838	22.8194685018676	22.2020039056321
NAALADL2	1.45474370010144	1.01082749701823	1.05576389041896	1.43661493124272	1.61973660218125	1.26118693199449	1.37233346269141	1.23240483051262	1.48412587014755	0.880628150314704	0.965439052002092	0.805717883672131
TMEM256	3.34052257060332	3.03248249105468	2.73256536343731	2.87322986248544	3.36905213253701	2.69053212158825	2.92764472040834	3.4331277421423	3.56190208835412	2.90607289603852	2.36971403673241	2.95429890679782
ZDHHC23	9.69829133400963	9.16483597296526	11.2407802450489	11.3971451211922	9.20010390038953	10.3417328423548	11.3446232915823	9.94726756056614	12.0708904105334	13.0332966246576	11.4097342509338	12.5333893015665
GAB1	5.28018083740524	7.07579247912759	6.64510213381345	6.32110569746796	7.70994622638277	6.81040943277025	6.0382672358422	6.42611090195866	9.20158039491482	6.51664831232881	6.670306177469	8.32575146461203
GABBR1	460.884355950658	416.797871270516	406.15857902	441.136558220264	426.055515837757	427.121974302134	416.640439273112	421.570480951781	408.530381189283	435.38255751559	410.223829914343	428.373341485683
MPV17L	8.62070340800856	6.33451898131423	8.13559233205198	9.09856123120388	8.22826193908077	9.83725806955703	8.1425118786357	7.04231331721497	5.93650348059021	9.77497246849322	8.60118428147318	7.43050937164299
TMEM86B	2.37069343720235	2.49337449264496	2.54625408865749	2.29858388998835	2.07326285079201	3.19500689438604	3.29360031045938	2.0246650786993	1.97883449353007	3.69863823132176	2.28194685018676	1.96953260453188
CBARP	27.5862509056274	22.6425359332083	21.7984191492385	21.0703523248932	14.3832610273695	20.3471491695111	14.8212013970672	17.9578989588982	26.1206153145969	27.1233470296929	17.9922732418572	18.0838902779745
CASC2	2.53233162610251	1.81948949463281	1.9252165060581	2.68168120498641	2.59157856349001	2.94276950798714	2.01275574528073	2.55283857749043	1.68200931950056	2.28963319081823	1.84311091745854	2.6857262789071
GABPA	21.8750348978217	24.4620254278411	24.0962582048563	30.7435595285942	28.6369431265646	28.5028246630755	27.3551803563154	30.8981496792807	31.6613518964811	28.3562264401335	29.2264731196997	30.7068037888379
CFAP65	1.93965826680193	2.56076299244618	2.60835784691743	3.16055284873398	2.20284177896651	2.77461125038788	2.10424464279349	2.7288964104208	1.87989276885357	2.02544474572382	2.36971403673241	1.88000839523497
TMCO4	1.18534671860118	1.21299299642187	1.73890523127829	1.24506627374369	1.23099981765775	1.26118693199449	1.09786677015313	1.32043374697781	1.08835897144154	0.968690965346175	1.05320623854774	0.805717883672131
IGFBP7-AS1	1.99353766310198	2.62815149224739	2.17363153909786	2.01126090373981	1.23099981765775	1.84974083359192	2.47020023284454	1.49649157990818	1.97883449353007	2.20157037578676	2.36971403673241	2.41715365101639
ANKK1	1.02370852970102	0.741273497813367	0.807348857379204	0.957743287495145	1.81410499444301	0.756712159196694	1.00637787264037	1.58452049637337	0.593650348059021	1.84931911566088	1.22874061163903	0.895242092969035
LRRC57	19.3427032717192	15.4993549542795	14.5322794328257	17.9097994761592	14.253682099195	18.9178039799174	16.6509793473224	14.9649157990818	16.9190349196821	20.95894997749	19.6598497862244	18.6210355337559
MYADML2	3.98707532620396	3.0998709908559	2.60835784691743	3.25632717748349	2.33242070714101	3.44724428078494	2.19573354030626	2.46480966102524	3.06719346497161	3.69863823132176	3.77398902146272	3.31239574398543
GABPB1	33.0819493282329	34.1659693992161	32.1697467786483	31.6055284873398	30.4510481210076	33.2112558758549	30.4658028717493	29.1375713499769	31.0677015484221	34.9609375674938	33.351530887345	32.7658606026667
EIF2S3B	4.36423110030433	5.39107998409721	4.65778186949541	5.17181375247378	4.79442034245651	3.78356079598347	4.57444487563803	4.48947473972454	4.15555243641314	5.45989453195117	3.86175620800837	4.38668625554827
MBLAC1	3.71767834470369	3.90853298847048	3.47781046255657	2.39435821873786	2.85073641983901	3.19500689438604	2.74466692538282	2.64086749395561	2.9682517402951	3.61057541629029	2.5452484098237	2.95429890679782
TCP11L2	7.11208031160706	7.95184297654339	7.57665850771253	6.51265435496699	7.77473569047002	8.239754622364	8.41697857117398	8.8909205629839	6.92592072735524	10.1272237286191	6.49477180437771	7.6095577902368
GABRA1	3.77155774100375	3.9759214882717	3.78832925385627	7.66194629996116	6.67331480098677	6.81040943277025	7.22762290350809	6.86625548428459	5.44179485720769	6.42858549729734	7.19690929674287	6.71431569726776
ZNF718	6.68104514120663	7.07579247912759	5.65144200165443	6.70420301246602	8.68178818769153	8.40791287996327	7.04464510848257	8.62683381358834	7.22274590138475	7.66146490773793	10.0054592662035	7.7886062088306
SPMIP11	13.1465726972131	12.4668724632248	13.0417892345871	13.5999546824311	13.4114190660608	13.3685814791416	12.5339789592482	13.8205398850344	12.3677155845629	14.1781132200667	14.2182842203944	14.9505429525829
RASGEF1C	17.2952862123172	17.0492904497074	14.2838643997859	15.6112155861709	11.2085772870943	14.6297684111361	13.6318457294013	13.0282796368477	15.533850774211	14.3542388501297	14.3938185934857	12.2648166736758
RNF144B	2.04741705940203	1.3477699960243	2.42204657213761	1.81971224624078	1.23099981765775	1.34526606079412	0.823400077614846	1.76057832930374	1.68200931950056	1.76125630062941	1.49204217127596	0.895242092969035
GABRA2	29.6336679650294	29.7183284123359	33.0391993942874	34.2872096923262	30.4510481210076	28.5869037918751	35.9551367225149	34.1552195884926	32.2550022445401	35.0490003825252	31.859488716069	31.4229974632131
TOLLIP-DT	2.10129645570209	1.88687799443402	2.2357352973578	1.3408406024932	1.4253682099195	1.17710780319486	1.28084456517865	2.28875182809486	2.17671794288308	1.76125630062941	1.66757654436725	1.34286313945355
ELMOD2	49.7306827849494	48.5871083566761	47.8819976184128	65.701189522167	69.0655687170087	67.2633030397062	69.0741176221343	66.0216873488903	70.2486245203174	62.6126614873755	69.9504476768788	66.1583906704117
GABRA3	217.080087692916	201.828556904639	209.103354061214	213.193655796419	189.962708703818	206.582419460698	205.575552711173	184.772695660428	186.604092739886	197.172642855462	185.715366730584	208.054262406004
COL24A1	3.50216075950348	3.63897898926562	2.91887663821712	3.16055284873398	2.59157856349001	2.77461125038788	4.20848928558699	4.04933015739861	4.94708623382517	4.57926638163646	4.73942807346481	4.65525888343898
