"logFC"	"logCPM"	"F"	"PValue"	"FDR"	"diffexpressed"
"PAM"	-0.232736666341711	6.41416903355197	14.6746008181924	0.0139802600300661	0.794860405690347	"No change"
"GABRQ"	-0.600392138592742	3.82725820117762	20.6801028715533	0.0139805468732056	0.794860405690347	"No change"
"RPL22"	0.133260798193729	8.0407179006756	11.0236140809306	0.0140212636360538	0.794860405690347	"No change"
"RPS3"	0.160926064756482	8.05886043138561	7.36218056332514	0.0140623997636877	0.794860405690347	"No change"
"IQSEC3"	-0.280011901013773	5.88691871828469	12.0252051545675	0.0141998195061605	0.799455450773717	"No change"
"FAIM2"	-0.186510184197092	7.03923431911243	13.1091089823176	0.0142717629118704	0.800192987876235	"No change"
"PCYT2"	0.327442738975685	5.51322648036937	27.5729161863526	0.0143252746355265	0.800192987876235	"No change"
"GRIN1"	-0.372217069096645	5.08793466200013	26.5281512569315	0.0144004594771799	0.801250565597461	"No change"
"NPNT"	0.613980637032678	3.88681418641527	9.61684971185762	0.0147307384245105	0.816438280617615	"No change"
"PLPP4"	-0.425826024853051	4.70749750059187	27.7898921393755	0.0149485839186922	0.8253008889064	"No change"
"VAMP2"	-0.109680459472986	8.81363559996903	7.19513236489367	0.0150239279392903	0.826258029217186	"No change"
"WNT4"	-0.310496409306034	5.56785108129687	27.915824082928	0.0153972349033779	0.843531592168132	"No change"
"PEAK1"	0.246663379636835	6.26194033134266	16.2884835846819	0.0154932483546099	0.845539576869973	"No change"
"HIVEP1"	-0.331620273122321	5.36952546509402	15.7149025395213	0.0156078044515817	0.848540330566143	"No change"
"AKAP12"	0.117251331485575	8.85672895456529	7.06913963298841	0.0157982721396561	0.855629613525707	"No change"
"CHGA"	-0.146894458150723	7.67699335207863	18.048230731896	0.0158696651720634	0.856085762539326	"No change"
"CEP170"	0.0941379979397892	9.15648395026186	7.04888686818594	0.0159268974356165	0.856085762539326	"No change"
"ADAM10"	0.244800008625997	6.25003749296727	27.4632790760791	0.0167252307117199	0.895617241570443	"No change"
"TMEM130"	-0.17863919238908	7.09384202370569	25.11188417128	0.0167937068673012	0.89591595737018	"No change"
"PRKCE"	0.197166059336908	6.85236876910144	12.3444710588881	0.0168696141305994	0.896607401777083	"No change"
"DBI"	0.354231681658717	5.22426658948689	39.6887902375011	0.0171748961127216	0.909439480407462	"No change"
"RPL10"	0.138794091421062	8.64750772126047	6.84456049292478	0.0172928611843323	0.911807951116192	"No change"
"DNM1"	-0.119849638098048	8.22656801188089	7.25311181273585	0.0173476519764454	0.911807951116192	"No change"
"ECEL1"	-0.181397171673529	7.03077773613913	11.9536039321139	0.0174538457305172	0.914016833034878	"No change"
"RPS27"	0.152981058077489	7.87012862653	6.78413018924108	0.0177218457296007	0.924209813339195	"No change"
"NCKAP1L"	1.30511167679433	2.23851334865953	16.803220753674	0.0178292708866417	0.924209813339195	"No change"
"SNCA"	0.152042024291228	7.67882653473323	6.76124128966047	0.0178874587338309	0.924209813339195	"No change"
"NSG2"	-0.0861870642922874	9.40004248977132	6.75841560069306	0.0179080250267915	0.924209813339195	"No change"
"PTN"	0.268691344564163	5.95237465111236	15.346089259138	0.0182993587110808	0.940996626283882	"No change"
"SLC18A2"	-0.443493204178286	4.50022946176879	19.9473041676448	0.0184714552895722	0.945912650445671	"No change"
"EXOC4"	0.180395810726607	7.061074297254	22.0159938314995	0.0185277751666907	0.945912650445671	"No change"
"RIMS3"	0.0922641381069842	9.50355072224328	6.66476754528	0.0186049817902786	0.94646200221689	"No change"
"SALL3"	-0.3035485740178	5.54058012359935	12.7913550304556	0.0188529024913635	0.955661007426983	"No change"
"CSDE1"	0.094996723076793	10.3536985317627	6.61906375268	0.0189562176566816	0.955699527676473	"No change"
"PATJ"	-0.379031587515152	4.9220993199274	22.6906651236078	0.018987852171612	0.955699527676473	"No change"
"ANK3"	0.114338700188861	9.1366674047865	6.54933323903711	0.0195066391430194	0.978354112511156	"No change"
"PDXK"	-0.171381709116901	7.13907513636966	18.2149730051837	0.0198540722773554	0.992285633398773	"No change"
"SMC3"	0.219626861132509	6.47117038724036	16.0590863223003	0.0201013612880993	0.993322908243871	"No change"
"RYR2"	-0.287716540518868	5.66372379926634	24.7648244193547	0.0201418407866479	0.993322908243871	"No change"
"IDS"	-0.0790309053292189	9.6116747869781	6.47120936876941	0.0201448947518429	0.993322908243871	"No change"
"SYN2"	-0.188530922760476	6.85509742875384	24.4861692307831	0.020199166817717	0.993322908243871	"No change"
"VEGFB"	-0.295442939515353	5.58626362499939	32.2775530763778	0.0202235076797755	0.993322908243871	"No change"
"VCP"	0.106186998196177	8.52447771094687	7.55719173068919	0.0203528636890716	0.993520190903727	"No change"
"PTER"	0.248832313924773	6.11912789412783	10.9649053852168	0.0203670244133592	0.993520190903727	"No change"
"PCYT1B"	0.379493323003115	4.96130948761504	25.8020444731721	0.0206119820525571	0.999976111862665	"No change"
"ETNK2"	-0.154840796679527	7.40853302197072	14.3572205708599	0.0207885166485095	0.999976111862665	"No change"
"GDAP1L1"	0.168671300427081	7.19227068197553	18.3658160251235	0.0210671967550614	0.999976111862665	"No change"
"KCTD12"	-0.182566976706407	6.92373256887465	10.2494605811008	0.021248542861415	0.999976111862665	"No change"
"NXPH4"	-0.34042783225225	5.16303279047608	32.6991208996709	0.0213714493678944	0.999976111862665	"No change"
"ADGRL1"	-0.149473803289067	8.14469320452876	6.31199906526427	0.0215201245380927	0.999976111862665	"No change"
"PRKCB"	-0.122107762958607	8.0654146165826	8.58057855450944	0.0218907691728824	0.999976111862665	"No change"
"LCP1"	1.14832464636483	2.38316366984188	17.4849250986168	0.0220647657298361	0.999976111862665	"No change"
"RELN"	-0.252604117417233	7.33887167258223	6.2481684774921	0.0221010873226199	0.999976111862665	"No change"
"RPL18"	0.147011559832662	7.55736648240779	10.1546572578521	0.0221948463836249	0.999976111862665	"No change"
"SELENOI"	0.156995239027531	7.35002210434151	9.60273686488955	0.0231330571375047	0.999976111862665	"No change"
"RPLP1"	0.137096982312521	7.78303409119124	6.10257295939637	0.0234939419768807	0.999976111862665	"No change"
"LGI3"	-0.289282743466833	5.57690111161696	23.9970487671384	0.0235185818097985	0.999976111862665	"No change"
"ACSL3"	0.139827310960623	7.66239232576226	12.7605962582204	0.0239212487583172	0.999976111862665	"No change"
"AHNAK"	0.270685871780267	5.97733407925588	6.05797166667164	0.0239403339293418	0.999976111862665	"No change"
"SMAD1"	0.2228794982254	6.34287641459179	28.9130962686379	0.0241978803761096	0.999976111862665	"No change"
"DGKK"	-0.559570018292501	3.78020433141246	24.658414342609	0.0243239049469011	0.999976111862665	"No change"
"CADPS"	-0.112572934468492	8.24639582578596	9.84796036099589	0.0244666640632909	0.999976111862665	"No change"
"PITPNA"	-0.135635044087506	7.69742567080833	15.5751185477707	0.0250899509860135	0.999976111862665	"No change"
"EPHA3"	0.209293570133897	6.50203000462466	21.8465017883765	0.0251057229446774	0.999976111862665	"No change"
"PNMA1"	-0.110071606016094	8.29571812189931	13.105986965225	0.025190183814725	0.999976111862665	"No change"
"JAM2"	-0.60917010377356	3.5524538044063	39.1190853100985	0.0253407308809956	0.999976111862665	"No change"
"RAE1"	0.267842670115993	5.80447305494138	36.8759418236839	0.0256394663464796	0.999976111862665	"No change"
"ADGRB1"	-0.296563813440994	5.45622020167571	13.6467876902346	0.0260845359673692	0.999976111862665	"No change"
"PHF24"	-0.202404688435965	6.52780716622196	13.8684315743203	0.026285604292186	0.999976111862665	"No change"
"CREB5"	0.497954751533727	4.13757763824291	37.1062200760579	0.0265120989634277	0.999976111862665	"No change"
"REEP2"	-0.135745083924075	7.66807610274068	15.1394274453162	0.026514910332669	0.999976111862665	"No change"
"RHOBTB2"	-0.186441188154262	6.75739772871663	18.6341124470449	0.026516263248266	0.999976111862665	"No change"
"RHOB"	0.159027981049761	7.24753509992926	8.69970237610106	0.0265504593133324	0.999976111862665	"No change"
"JUNB"	-0.724408440415424	3.14321469572704	16.8356376936175	0.0268744020559123	0.999976111862665	"No change"
"RGS4"	0.271299490663206	5.74863313830829	15.0488249229587	0.026928616630133	0.999976111862665	"No change"
"HCRTR1"	-0.462466010485634	4.22298357347223	35.9051342003565	0.0269908426572399	0.999976111862665	"No change"
"POTEF"	0.569832466276617	3.79342559233585	25.0802393106908	0.0271384380813326	0.999976111862665	"No change"
"RACK1"	0.107070035956652	8.35979456574265	5.94630434733039	0.0272192078383824	0.999976111862665	"No change"
"DAAM1"	0.13059795737922	7.79260764002924	11.3900349975346	0.0272527709052186	0.999976111862665	"No change"
"ERG28"	0.257891262115091	5.87265511844825	20.1095485901503	0.0276367583079522	0.999976111862665	"No change"
"VAMP1"	-0.160969738355494	7.15049096164493	13.2292516343289	0.028142438605371	0.999976111862665	"No change"
"BEND4"	-0.259605877484446	5.785194858257	18.2467137215676	0.028220015192319	0.999976111862665	"No change"
"KCNK3"	-0.181802709797555	6.79979870821064	22.5125763039303	0.0283251267794439	0.999976111862665	"No change"
"EIF4B"	0.124923474731538	7.89496819049995	12.5581262955843	0.0285780213745676	0.999976111862665	"No change"
"LMO4"	0.165063817385579	7.10429262881896	12.3590054067809	0.0285807232602003	0.999976111862665	"No change"
"TRIM67"	-0.11850491995959	8.01416312374812	7.97938543485208	0.0289076305841143	0.999976111862665	"No change"
"DACH1"	0.169744351602985	7.01907129931816	11.0762011679236	0.0289658570907303	0.999976111862665	"No change"
"TMEM47"	0.218096304857794	6.41056976339395	5.59880598104818	0.0291414623130467	0.999976111862665	"No change"
"GFPT1"	-0.134633267550611	7.63412055239308	17.8031358128885	0.0295053232974498	0.999976111862665	"No change"
"CALM1"	0.0890809314061849	10.5366206186011	5.54692232300698	0.02980603529386	0.999976111862665	"No change"
"RPS4X"	0.142520289238005	8.66293484076522	5.53359795602635	0.0299794765443312	0.999976111862665	"No change"
"HES5"	-1.70292334254901	1.58223846670198	49.8865524692969	0.0300262670424913	0.999976111862665	"No change"
"PIK3R3"	0.121533033759455	7.94791277428159	9.64214300034658	0.0300303182497682	0.999976111862665	"No change"
"MT-CO1"	-0.137975985491802	13.1474491105851	5.51849229900299	0.0301774947726902	0.999976111862665	"No change"
"CD24"	0.07371284543731	9.51302508094713	5.51443513935626	0.0302309328009309	0.999976111862665	"No change"
"PACS1"	-0.174499448696763	7.12558224397699	5.5027921376389	0.0303848849661904	0.999976111862665	"No change"
"SLC8A2"	-0.182245123018971	6.74940841212833	14.2822478887375	0.0306582346149358	0.999976111862665	"No change"
"DNER"	-0.0914394360170069	8.72832725972124	8.90177965990947	0.03068253536486	0.999976111862665	"No change"
"ALPK3"	-0.564088179068819	3.65207766425759	37.5498278692498	0.0307410923086847	0.999976111862665	"No change"
"UNC5C"	0.225619710560533	6.18912744983371	17.3659142702001	0.0307733672352161	0.999976111862665	"No change"
"KRBA2"	-0.509767124283224	3.90398021884572	11.5246767402464	0.0309201291634236	0.999976111862665	"No change"
"RET"	0.136642193446371	7.59558490930388	7.53221242247448	0.0310536646217855	0.999976111862665	"No change"
"MCL1"	0.14605796794574	7.40385749084376	15.3246523940793	0.0312717478137106	0.999976111862665	"No change"
"RPL3"	0.125471339478084	8.90988123102026	5.41583961518375	0.0315632679509902	0.999976111862665	"No change"
"RPS14"	0.144260747002628	7.43032924294395	7.8546433576693	0.0317962247750107	0.999976111862665	"No change"
"TSPYL4"	-0.0766111128196883	9.22881700544091	5.34628068368268	0.032543470702574	0.999976111862665	"No change"
"SNHG29"	0.122705577178298	7.98502125698927	5.33380623203181	0.0327228996945083	0.999976111862665	"No change"
"MATR3"	0.0902969189354603	10.0200439486381	5.3040951898296	0.0331548125356272	0.999976111862665	"No change"
"CLSTN2"	-0.139241722808181	8.11105789084918	5.2985042712127	0.0332368126213478	0.999976111862665	"No change"
"SCN1A"	-0.23833348125213	5.94125512194539	29.2924788366843	0.0333110324890919	0.999976111862665	"No change"
"MAP4K4"	0.0988805316730681	8.48144009930524	6.58981161152948	0.0333270113375894	0.999976111862665	"No change"
"PBX3"	-0.106192628831783	8.25459705983704	12.4820208607601	0.0334515637010441	0.999976111862665	"No change"
"KCNC4"	-0.241817710926853	5.89486790638054	18.1639311268982	0.0337158912237544	0.999976111862665	"No change"
"SHISAL1"	-0.241906706358603	5.87742826432283	16.5717772982958	0.0347655646296238	0.999976111862665	"No change"
"ENSA"	0.110442904193224	8.14039919545839	8.01406138725722	0.0348748859011984	0.999976111862665	"No change"
"UCP2"	0.809688333930321	2.88974839701041	25.08233239465	0.0353603895518794	0.999976111862665	"No change"
"GOLGA8B"	-0.227752601832881	6.0346493553585	5.73525265908069	0.035513983924834	0.999976111862665	"No change"
"RARA"	-0.350953155238845	4.83466562072746	21.006734091032	0.0355520896707652	0.999976111862665	"No change"
"RPL37"	0.109817849913879	8.14546578589869	9.11115340623468	0.0355721927344026	0.999976111862665	"No change"
"SOD2"	0.116235589522203	7.97735651111822	6.11252343195879	0.0359395107534137	0.999976111862665	"No change"
"GRIN2D"	-0.258982087403527	5.66861988548977	8.17810965772763	0.0360547946480308	0.999976111862665	"No change"
"B2M"	0.657384280676985	3.32435118433766	27.7078268746438	0.0362271507519637	0.999976111862665	"No change"
"NOVA1"	-0.119442052185122	7.8688009569202	10.0097734131494	0.0363449202690078	0.999976111862665	"No change"
"GRIA1"	0.200212937291029	6.42842586122051	18.9295428846875	0.0367365273314773	0.999976111862665	"No change"
"SRGAP2"	-0.1598861654125	7.01986276678832	7.58072835299971	0.0371552092150853	0.999976111862665	"No change"
"CACNG5"	-0.258385973391908	5.66047595054806	13.8463120817633	0.0374475235368017	0.999976111862665	"No change"
"SYNGAP1"	-0.19609307652411	6.42774409316479	10.103951818949	0.0375964384176644	0.999976111862665	"No change"
"RAPH1"	-0.226707897394756	6.01553176715309	9.04544590326355	0.0376514633311284	0.999976111862665	"No change"
"HOOK3"	-0.271868091878056	5.503511233128	5.00694314287438	0.0378518334262001	0.999976111862665	"No change"
"DUSP16"	0.319273317384201	5.12426212569799	13.2945432014793	0.0380308364928959	0.999976111862665	"No change"
"CACNA1A"	-0.260803896676746	5.61615510414295	11.141906620749	0.0382880404455362	0.999976111862665	"No change"
"EBF1"	0.166983684481309	6.91477033311716	9.67203319802718	0.038320827081403	0.999976111862665	"No change"
"DZIP1"	-0.165946529287425	6.89593649523217	12.0047389506072	0.0383476178699688	0.999976111862665	"No change"
"BIRC6"	0.125228335673247	7.71959026504643	11.0362472987397	0.0390085236647407	0.999976111862665	"No change"
"BLMH"	0.197988386228804	6.42410431078958	17.8255686714856	0.0390936733668652	0.999976111862665	"No change"
"OGA"	0.0876895518504603	8.73070222144581	7.97393636456153	0.0394077884758792	0.999976111862665	"No change"
"RPL32"	0.11159530098953	8.0988094075996	4.90617821169251	0.0396138507440032	0.999976111862665	"No change"
"ELMOD1"	-0.209040935387254	6.22025898399188	23.7221717650862	0.0396192536339488	0.999976111862665	"No change"
"CAMK2B"	-0.149325479637504	7.17393362652578	13.5405477213682	0.0399875327329958	0.999976111862665	"No change"
"FBXO41"	-0.138690667442926	7.38420484096323	10.9991723217113	0.0400835369937969	0.999976111862665	"No change"
"NCS1"	-0.0772333908959917	9.06702632308358	7.07158752210984	0.040087318330351	0.999976111862665	"No change"
"NPTX1"	-0.464771412973437	4.02656032305512	10.8890653788636	0.0401439232686105	0.999976111862665	"No change"
"ASIC1"	-0.141229985483797	7.33151982010034	9.96108407853902	0.0401465841792152	0.999976111862665	"No change"
"THY1"	-0.173954333809933	6.73270022255302	23.409722860014	0.0404537812939268	0.999976111862665	"No change"
"PRLHR"	-0.417611475340692	4.28820830037816	16.419780038619	0.0404632254090861	0.999976111862665	"No change"
"CTSB"	-0.143349223301442	7.28446626208916	14.769254309134	0.0404949744020168	0.999976111862665	"No change"
"PCM1"	0.124440642299312	7.71371209254247	10.570044812877	0.0406822850935749	0.999976111862665	"No change"
"TOMM20"	0.0906352050047461	8.61322293750693	5.31603584098273	0.0410131325722881	0.999976111862665	"No change"
"HIVEP3"	-0.264244629850698	5.99741288168137	4.81022218492621	0.0413794664616107	0.999976111862665	"No change"
"GPR137C"	0.201691091133038	6.34034685349847	9.37538514251086	0.0414072299753415	0.999976111862665	"No change"
"RPL7"	0.127594498413708	7.63124970763773	6.08129299493114	0.0414095446710145	0.999976111862665	"No change"
"CNTN1"	-0.0982769988364042	9.56641783411649	4.80856603703158	0.0414107209132938	0.999976111862665	"No change"
"MATK"	-0.640823806686548	3.21477039331635	45.7428041756424	0.042029203178442	0.999976111862665	"No change"
"EPM2AIP1"	0.139344006203212	7.37277764134651	13.1931793418912	0.0420486254834632	0.999976111862665	"No change"
"CTDSP2"	0.31377365241896	5.1145654936324	16.5643836903969	0.0421359034845667	0.999976111862665	"No change"
"KCTD7"	0.154249787181561	7.08185235766762	14.2376205399756	0.0422767303455721	0.999976111862665	"No change"
"ZNF33A"	0.178479048362498	6.67005536825227	8.17960109936173	0.0423202731490642	0.999976111862665	"No change"
"ZEB2"	0.260528735859422	5.61453928495906	10.276724582166	0.0424786201385126	0.999976111862665	"No change"
